Date	Rain	Temperature	MaxTemp	MinTemp	Exposure
7/10/2010	0	15.40	24.5	6.3	24.9
8/10/2010	0	18.80	27.5	10.1	25.7
9/10/2010	0	19.00	25.5	12.5	24.8
10/10/2010	4.2	12.15	14.1	10.2	11.9
11/10/2010	11.5	11.25	16.9	5.6	19.6
12/10/2010	0.1	13.00	19.5	6.5	22.2
13/10/2010	0	11.65	17.9	5.4	17.2
14/10/2010	2.4	11.00	14.7	7.3	15.4
15/10/2010	0	14.05	20.8	7.3	26.5
16/10/2010	0	15.30	23.5	7.1	27.4
17/10/2010	0	16.60	25.5	7.7	27
18/10/2010	0	19.30	27.6	11	27.8
19/10/2010	0	17.85	26.9	8.8	27.5
20/10/2010	1.2	16.65	20.9	12.4	10.1
21/10/2010	9.8	13.65	18.6	8.7	16.2
22/10/2010	1.6	12.65	17.9	7.4	22.6
23/10/2010	1	12.65	20.4	4.9	25.7
24/10/2010	0	15.25	21.1	9.4	26.2
25/10/2010	0	14.70	21.5	7.9	21.1
26/10/2010	0	18.30	26.8	9.8	27.8
27/10/2010	0	14.95	18.6	11.3	11.4
28/10/2010	2.8	13.75	16.3	11.2	21.4
29/10/2010	4.2	10.95	16	5.9	21.4
30/10/2010	0	13.00	21	5	28.5
31/10/2010	0	16.50	25.5	7.5	29.4
1/11/2010	0	19.00	27.6	10.4	29
2/11/2010	0	22.15	31.9	12.4	29.6
3/11/2010	0	25.00	34.2	15.8	29.8
4/11/2010	0	17.80	21.5	14.1	16
5/11/2010	5.4	13.80	18.1	9.5	18.8
6/11/2010	2.8	14.45	20	8.9	24.1
7/11/2010	0	14.40	20	8.8	21.1
8/11/2010	0	17.30	26.9	7.7	27.7
9/11/2010	1.6	17.50	19.3	15.7	8
10/11/2010	13.4	16.70	18.4	15	5.1
11/11/2010	8.4	14.40	16.4	12.4	18.4
12/11/2010	2.2	12.25	16.5	8	14.6
13/11/2010	0.1	12.75	19.5	6	22.6
14/11/2010	0	13.75	19	8.5	20.1
15/11/2010	0	15.85	21.3	10.4	26.2
16/11/2010	0	16.85	25.1	8.6	31.4
17/11/2010	0	18.80	28.5	9.1	31.6
18/11/2010	0	22.65	33	12.3	31.5
19/11/2010	0	24.95	35.4	14.5	28.4
20/11/2010	0	26.55	34.5	18.6	19.7
21/11/2010	0	23.55	28.5	18.6	14.5
22/11/2010	4.6	17.85	19.2	16.5	10.4
23/11/2010	1.6	15.65	21	10.3	20.4
24/11/2010	0	15.50	22.6	8.4	32.1
25/11/2010	0	16.85	22.1	11.6	19.9
26/11/2010	1.2	16.80	21.7	11.9	30.4
27/11/2010	0	17.50	26.4	8.6	33.4
28/11/2010	0	21.35	31.6	11.1	33.3
29/11/2010	0	24.30	34.6	14	33.1
30/11/2010	0	25.25	33.3	17.2	31
1/12/2010	0	17.75	21.1	14.4	26.4
2/12/2010	0.1	14.05	20.5	7.6	19
3/12/2010	6.8	14.40	18.5	10.3	18.8
4/12/2010	8.2	14.50	18.5	10.5	20.8
5/12/2010	5.8	16.35	19.7	13	21.4
6/12/2010	0.4	15.85	19.6	12.1	13.8
7/12/2010	4.2	16.35	19.7	13	23
8/12/2010	1.6	16.05	19.9	12.2	19.5
9/12/2010	1.2	14.30	18.3	10.3	21.8
10/12/2010	0	15.55	20.5	10.6	26.6
11/12/2010	0	15.85	21.7	10	27.6
12/12/2010	0	21.60	30.1	13.1	33.1
13/12/2010	0	18.20	21.8	14.6	27.1
14/12/2010	0	16.65	20.4	12.9	24
15/12/2010	0	17.45	23.4	11.5	31.8
16/12/2010	0	17.95	23.5	12.4	32.9
17/12/2010	0	17.80	22	13.6	28.2
18/12/2010	0	16.85	24.1	9.6	33.1
19/12/2010	0	20.25	27.9	12.6	31.3
20/12/2010	0	18.40	22.3	14.5	8.7
21/12/2010	7.2	19.20	23.3	15.1	10.9
22/12/2010	1.4	20.90	27.6	14.2	15.4
23/12/2010	0	25.45	32.3	18.6	24.3
24/12/2010	0.8	25.45	31.8	19.1	32.6
25/12/2010	0	21.35	24.5	18.2	20.7
26/12/2010	0.1	21.85	28.2	15.5	30.2
27/12/2010	0	24.10	32.3	15.9	30
28/12/2010	0	20.35	24.5	16.2	28.1
29/12/2010	0	20.50	29	12	33.9
30/12/2010	0	19.25	26	12.5	32.9
31/12/2010	0	19.75	24	15.5	32.3
1/01/2011	0	19.85	27.5	12.2	32.2
2/01/2011	0	23.40	33.8	13	32.8
3/01/2011	0	24.30	33.4	15.2	31.7
4/01/2011	0	25.50	33.8	17.2	32.3
5/01/2011	0	26.00	32.1	19.9	5.8
6/01/2011	13	19.05	23	15.1	23.4
7/01/2011	0.8	18.30	22.2	14.4	25.9
8/01/2011	0	18.30	25.8	10.8	32.9
9/01/2011	0	24.00	34.2	13.8	32.2
10/01/2011	0	23.95	32.5	15.4	32.5
11/01/2011	0	23.20	32	14.4	33.3
12/01/2011	0	24.25	34.6	13.9	33.1
13/01/2011	0	25.65	32.9	18.4	29.7
14/01/2011	0.5	19.05	23.7	14.4	27.1
15/01/2011	0	17.80	23.7	11.9	24.8
16/01/2011	0	22.05	31.6	12.5	32.5
17/01/2011	0	22.55	31.6	13.5	29.6
18/01/2011	0	22.20	29	15.4	31.7
19/01/2011	0	20.00	26.9	13.1	28.9
20/01/2011	0.2	19.25	23.5	15	25.2
21/01/2011	0	20.70	30.5	10.9	31.8
22/01/2011	0	22.40	30.5	14.3	29
23/01/2011	0.4	17.35	18.7	16	6.7
24/01/2011	19.6	15.25	18.1	12.4	9.5
25/01/2011	2.4	16.75	22.6	10.9	18.6
26/01/2011	2	18.65	24.9	12.4	29.3
27/01/2011	0	23.15	31.1	15.2	29.6
28/01/2011	2.4	24.15	30.4	17.9	17.9
29/01/2011	8.8	22.75	26.7	18.8	8.3
30/01/2011	11.7	20.45	23.8	17.1	10
31/01/2011	3.4	17.65	18.2	17.1	8.4
1/02/2011	0.6	19.40	25.9	12.9	26
2/02/2011	0	19.70	25.2	14.2	26.5
3/02/2011	0	21.25	29.6	12.9	30
4/02/2011	0	18.90	20.4	17.4	11.8
5/02/2011	0	16.90	21.7	12.1	20.7
6/02/2011	0	19.05	24.1	14	27.8
7/02/2011	0	22.35	28	16.7	27.6
8/02/2011	0.6	20.10	24.2	16	13.6
9/02/2011	0	22.70	29.5	15.9	26.8
10/02/2011	0.9	20.30	23.5	17.1	13.1
11/02/2011	0	20.25	25.7	14.8	18.2
12/02/2011	0	20.80	25.6	16	21.4
13/02/2011	0	21.55	28.7	14.4	29
14/02/2011	0	23.90	31.4	16.4	26.9
15/02/2011	0	23.95	32.1	15.8	28.4
16/02/2011	0	23.85	30.5	17.2	27.8
17/02/2011	0	21.15	25.7	16.6	13.6
18/02/2011	0	24.05	30.9	17.2	25.8
19/02/2011	0	21.20	25.5	16.9	21.9
20/02/2011	0	22.05	28.5	15.6	25.2
21/02/2011	0	25.50	34	17	26.3
22/02/2011	0	26.20	35.5	16.9	27.4
23/02/2011	0	24.75	32.7	16.8	26.6
24/02/2011	0	26.05	34.5	17.6	25.6
25/02/2011	0	27.75	37.1	18.4	25
26/02/2011	0	26.35	33	19.7	24.6
27/02/2011	0	27.00	34.6	19.4	20.1
28/02/2011	4.2	21.90	24.9	18.9	11
1/03/2011	0.1	23.45	29	17.9	23.6
2/03/2011	0	22.35	29.3	15.4	26
3/03/2011	0	23.25	31.6	14.9	25.8
4/03/2011	0	26.40	34.4	18.4	23.3
5/03/2011	0	21.55	25.5	17.6	15.4
6/03/2011	1.6	18.25	22.5	14	13.2
7/03/2011	1.2	18.50	23.5	13.5	17.7
8/03/2011	0	17.90	25.8	10	23.7
9/03/2011	0	19.65	28.9	10.4	24.8
10/03/2011	0	21.30	29.6	13	24
11/03/2011	3.4	18.55	22.5	14.6	11
12/03/2011	0.8	16.60	21.7	11.5	17.1
13/03/2011	0	17.35	26.5	8.2	24.4
14/03/2011	0	21.80	30.1	13.5	23.1
15/03/2011	0	22.50	29.5	15.5	22.8
16/03/2011	0	22.05	29	15.1	22.7
17/03/2011	0	23.00	28.1	17.9	19.2
18/03/2011	0	22.45	27.8	17.1	20.8
19/03/2011	0	20.55	24.4	16.7	13
20/03/2011	0.4	18.55	22	15.1	11.7
21/03/2011	0	19.85	27.7	12	22.3
22/03/2011	0.8	22.25	29.9	14.6	17.7
23/03/2011	0	20.50	26.3	14.7	20.3
24/03/2011	0	22.30	30.7	13.9	21.5
25/03/2011	0	24.35	33.5	15.2	20.9
26/03/2011	0	25.45	34.1	16.8	20.8
27/03/2011	0	23.50	33	14	20.5
28/03/2011	0	21.60	26.6	16.6	15.6
29/03/2011	0	19.75	23.2	16.3	10.6
30/03/2011	0	20.15	27.9	12.4	19.9
31/03/2011	0	20.80	27.8	13.8	19.5
1/04/2011	0	21.35	28.9	13.8	20.3
2/04/2011	0	21.45	28.5	14.4	20.3
3/04/2011	0	22.05	29.7	14.4	20.5
4/04/2011	0	23.30	32.2	14.4	20.2
5/04/2011	0	24.05	33.7	14.4	19.5
6/04/2011	0	21.30	28.2	14.4	15.5
7/04/2011	8.2	15.05	17.9	12.2	13.1
8/04/2011	8.8	13.95	19	8.9	16
9/04/2011	0	15.10	21.8	8.4	17.7
10/04/2011	0	18.25	24.9	11.6	17.9
11/04/2011	8	17.90	22.1	13.7	14.5
12/04/2011	6.1	17.30	20.2	14.4	7.5
13/04/2011	4.8	16.85	21.5	12.2	15.6
14/04/2011	0.1	16.95	23.4	10.5	16.8
15/04/2011	0	19.95	27	12.9	17.6
16/04/2011	0	23.90	31.9	15.9	14.3
17/04/2011	0	21.50	23.2	19.8	8.7
18/04/2011	0	15.65	20.5	10.8	13.1
19/04/2011	0	14.45	21.7	7.2	14.6
20/04/2011	0	17.20	23	11.4	11.7
21/04/2011	0	16.55	22.7	10.4	13.6
22/04/2011	0	18.65	26.2	11.1	14.7
23/04/2011	0	20.05	28.2	11.9	14.1
24/04/2011	12.4	19.35	23.5	15.2	10.3
25/04/2011	8.2	16.90	18.9	14.9	7.1
26/04/2011	3.4	18.20	22.6	13.8	9.5
27/04/2011	10.4	16.10	19.6	12.6	11.7
28/04/2011	11.1	11.75	15.2	8.3	9.6
29/04/2011	9.4	14.75	19.5	10	12.8
30/04/2011	0.1	14.70	19.9	9.5	9.6
1/05/2011	2.6	13.95	20.5	7.4	10.8
2/05/2011	2.2	14.25	21.1	7.4	12.7
3/05/2011	0	15.70	21.8	9.6	13.7
4/05/2011	0	18.20	24.7	11.7	12.8
5/05/2011	0	14.90	17.4	12.4	4.6
6/05/2011	12.2	13.65	17	10.3	8.7
7/05/2011	0	13.85	20.2	7.5	13.6
8/05/2011	0	17.50	24	11	10.8
9/05/2011	2.2	16.20	19.9	12.5	10.7
10/05/2011	0.2	14.70	20.5	8.9	10.8
11/05/2011	0	13.30	19.7	6.9	12.6
12/05/2011	0	13.35	19.8	6.9	12.7
13/05/2011	0	13.55	20.4	6.7	12.4
14/05/2011	0	14.15	20.7	7.6	10.1
15/05/2011	0	14.70	19	10.4	6.5
16/05/2011	0	16.70	22	11.4	9.3
17/05/2011	1.4	15.65	19.3	12	3.7
18/05/2011	12	13.95	18.7	9.2	10.2
19/05/2011	0.1	15.45	21.5	9.4	11.2
20/05/2011	14.8	13.80	14.9	12.7	3
21/05/2011	20	12.50	16.6	8.4	5.4
22/05/2011	2	13.30	17	9.6	6.9
23/05/2011	1.8	14.55	18	11.1	7.5
24/05/2011	0.3	13.20	18	8.4	9.8
25/05/2011	0	14.75	19.1	10.4	9.1
26/05/2011	0	14.50	19	10	8.7
27/05/2011	0	13.85	18.4	9.3	10.7
28/05/2011	0	15.60	21.9	9.3	10.1
29/05/2011	0	13.00	20.5	5.5	7.3
30/05/2011	7.6	15.45	19.1	11.8	6.7
31/05/2011	3.9	17.30	19	15.6	7.9
1/06/2011	0.3	17.25	20.4	14.1	7
2/06/2011	35	13.80	16.6	11	8.4
3/06/2011	10.4	13.00	15.8	10.2	9.4
4/06/2011	1.3	11.60	16.8	6.4	9.2
5/06/2011	0	12.70	17.8	7.6	9.3
6/06/2011	0.2	11.10	16.5	5.7	9.6
7/06/2011	0	12.05	17	7.1	9.5
8/06/2011	0	11.00	17.1	4.9	8.7
9/06/2011	0	12.20	17.2	7.2	10.5
10/06/2011	0	13.80	17.1	10.5	6
11/06/2011	0	14.20	17.9	10.5	9.6
12/06/2011	0	15.25	19	11.5	9.6
13/06/2011	0	12.65	14.4	10.9	5.9
14/06/2011	2.2	13.60	16.8	10.4	5.1
15/06/2011	5.4	12.90	15.4	10.4	4.8
16/06/2011	14.6	13.85	17.3	10.4	6.8
17/06/2011	2.6	14.15	19	9.3	8.3
18/06/2011	1.4	14.50	17.5	11.5	6.5
19/06/2011	7.4	15.30	18.1	12.5	6.2
20/06/2011	6.2	15.05	16.7	13.4	5.5
21/06/2011	4.6	14.45	16.9	12	5
22/06/2011	0.1	14.70	18.9	10.5	7
23/06/2011	0.8	15.80	19.7	11.9	7.5
24/06/2011	0.3	15.85	18.3	13.4	2.9
25/06/2011	30.4	13.00	16.5	9.5	8.5
26/06/2011	1.4	13.25	17.5	9	7.5
27/06/2011	0.2	15.20	19.2	11.2	8.4
28/06/2011	16	15.05	17.2	12.9	5.8
29/06/2011	5.8	11.45	15.6	7.3	9.2
30/06/2011	0.8	10.45	13.7	7.2	4.3
1/07/2011	23.6	10.55	13.5	7.6	7.5
2/07/2011	0	9.50	11.4	7.6	4.5
3/07/2011	0	9.35	11.9	6.8	7.5
4/07/2011	3.6	10.00	14.4	5.6	8
5/07/2011	1.8	10.60	14.7	6.5	6.5
6/07/2011	2.8	10.55	14.5	6.6	7.5
7/07/2011	1.2	10.05	14.9	5.2	9.1
8/07/2011	0	9.40	13.4	5.4	6.8
9/07/2011	0.6	9.10	15.2	3	9.1
10/07/2011	0	9.50	14.8	4.2	8.9
11/07/2011	0.2	8.50	10.6	6.4	2.2
12/07/2011	7.4	13.45	17	9.9	9.8
13/07/2011	0	13.05	18.5	7.6	9.1
14/07/2011	0.2	16.20	19.9	12.5	10.3
15/07/2011	15.4	14.05	15.6	12.5	4.5
16/07/2011	11	11.75	16.5	7	10.1
17/07/2011	0.4	11.25	17	5.5	10.9
18/07/2011	0	9.80	17.2	2.4	11
19/07/2011	0	11.00	17.5	4.5	10.4
20/07/2011	7.3	12.00	14	10	3.4
21/07/2011	7.6	10.85	17	4.7	10.6
22/07/2011	0.2	11.75	16	7.5	7.4
23/07/2011	8.2	11.85	16.2	7.5	9.7
24/07/2011	0	14.15	19.4	8.9	8.8
25/07/2011	0	12.75	15	10.5	2.2
26/07/2011	24	14.50	17.6	11.4	8
27/07/2011	0.8	14.60	19	10.2	8.7
28/07/2011	6.8	14.70	17.5	11.9	6
29/07/2011	25	12.80	15	10.6	7
30/07/2011	18.6	15.00	18.2	11.8	8.6
31/07/2011	6.2	13.65	15	12.3	6.7
1/08/2011	9.4	14.25	18.1	10.4	9.5
2/08/2011	13.2	15.20	17.5	12.9	5.8
3/08/2011	24.2	11.35	13.4	9.3	9.4
4/08/2011	12.8	10.95	14.6	7.3	10.2
5/08/2011	0.6	9.40	14.9	3.9	12.2
6/08/2011	0	11.25	16.5	6	12.3
7/08/2011	0.8	14.25	19.4	9.1	10.7
8/08/2011	0.6	13.45	16	10.9	9.9
9/08/2011	8.4	12.35	15.9	8.8	10.7
10/08/2011	0.2	12.05	17.4	6.7	11.5
11/08/2011	0	12.15	18.9	5.4	13
12/08/2011	0	13.25	19.5	7	12.6
13/08/2011	0	14.75	19.9	9.6	6.3
14/08/2011	28	12.55	15.5	9.6	10.5
15/08/2011	1.2	13.65	17.2	10.1	6
16/08/2011	33	10.45	14	6.9	10.3
17/08/2011	2.2	12.20	16.8	7.6	11.5
18/08/2011	0.5	14.50	18.1	10.9	10.3
19/08/2011	0	16.75	20.9	12.6	13.2
20/08/2011	0	16.35	20.5	12.2	10.2
21/08/2011	8.8	17.75	23.5	12	10.8
22/08/2011	22.4	13.75	15.2	12.3	11.7
23/08/2011	3	13.70	19.6	7.8	14.6
24/08/2011	13.4	12.00	15.1	8.9	12.8
25/08/2011	1.4	10.40	13.9	6.9	9
26/08/2011	0.2	12.50	16.6	8.4	11.9
27/08/2011	0	13.15	17	9.3	11.2
28/08/2011	3.4	14.40	18.4	10.4	13.9
29/08/2011	0.2	15.45	20.5	10.4	16
30/08/2011	0	14.90	20	9.8	10.2
31/08/2011	0	14.65	19.5	9.8	14.8
1/09/2011	0	15.00	20.4	9.6	12.7
2/09/2011	15.8	12.65	13.9	11.4	9
3/09/2011	0	12.75	16.3	9.2	10.8
4/09/2011	11.2	13.15	17.1	9.2	11.5
5/09/2011	7.5	13.65	15.4	11.9	9.9
6/09/2011	2	11.25	15.5	7	11
7/09/2011	1.2	12.95	16.5	9.4	16.7
8/09/2011	0	14.50	19.1	9.9	13.7
9/09/2011	0	12.65	19.1	6.2	18.4
10/09/2011	0	13.05	19.9	6.2	18.8
11/09/2011	0	15.20	22.9	7.5	19
12/09/2011	0	15.80	22.1	9.5	18
13/09/2011	5.8	14.00	16.5	11.5	15.6
14/09/2011	0	13.30	19.4	7.2	18.1
15/09/2011	3.6	15.90	19.1	12.7	16.3
16/09/2011	2	15.95	18.9	13	13.4
17/09/2011	4.2	13.25	18	8.5	12.9
18/09/2011	22.8	12.50	14.5	10.5	12.1
19/09/2011	12.4	14.00	18	10	11.1
20/09/2011	1.4	17.05	20.5	13.6	16.8
21/09/2011	7.6	13.20	16.4	10	11.9
22/09/2011	5	10.05	13	7.1	11.3
23/09/2011	2.6	12.45	18.1	6.8	16.9
24/09/2011	0	13.90	20.2	7.6	20.3
25/09/2011	0	14.95	20	9.9	14.5
26/09/2011	6	12.65	14.4	10.9	15.7
27/09/2011	14	10.00	12.5	7.5	12
28/09/2011	4.4	11.75	17	6.5	16.4
29/09/2011	0	13.95	18	9.9	18.4
30/09/2011	0	15.00	21.6	8.4	22.7
1/10/2011	0	16.55	24.1	9	22.5
2/10/2011	1	15.30	16.7	13.9	4.3
3/10/2011	22.2	15.70	18	13.4	8.1
4/10/2011	2.8	15.65	17.9	13.4	12.1
5/10/2011	0	14.95	19.5	10.4	16
6/10/2011	0	15.30	20.7	9.9	18.2
7/10/2011	0	15.75	22	9.5	16.6
8/10/2011	17.6	13.80	14.1	13.5	5.4
9/10/2011	21.4	15.55	18.4	12.7	15.1
10/10/2011	0	15.65	22.1	9.2	24.9
11/10/2011	0	16.30	22.6	10	24.4
12/10/2011	0	17.20	20.4	14	20.1
13/10/2011	6.2	14.90	17.3	12.5	21.9
14/10/2011	0.4	14.75	18.7	10.8	13
15/10/2011	0.6	17.75	22.3	13.2	23.1
16/10/2011	0.1	21.70	30	13.4	23.5
17/10/2011	0.6	17.70	20	15.4	14.7
18/10/2011	10.6	14.15	15.4	12.9	13.6
19/10/2011	6.2	12.20	17.9	6.5	25.1
20/10/2011	0	14.65	21.5	7.8	27.1
21/10/2011	0	17.35	25.2	9.5	27.6
22/10/2011	0	18.10	24	12.2	18.6
23/10/2011	3.4	14.90	16	13.8	6.1
24/10/2011	14.4	14.50	16.9	12.1	11.4
25/10/2011	0.1	16.05	19.4	12.7	13.8
26/10/2011	0	17.95	22.2	13.7	16
27/10/2011	1.2	17.15	19.7	14.6	19.9
28/10/2011	2	13.85	17.2	10.5	18.9
29/10/2011	0.2	14.20	20.8	7.6	29.5
30/10/2011	0	17.05	23.6	10.5	29.4
31/10/2011	0	18.50	25.5	11.5	29.1
1/11/2011	0	19.95	26.8	13.1	29.1
2/11/2011	0	22.50	30.4	14.6	26.2
3/11/2011	4.2	22.00	25.4	18.6	2.8
4/11/2011	3.4	17.95	19.6	16.3	12.4
5/11/2011	3.2	16.65	20.1	13.2	22.4
6/11/2011	0	16.60	22.1	11.1	24.5
7/11/2011	4.2	16.20	21	11.4	19.6
8/11/2011	23.2	13.20	16.2	10.2	19.5
9/11/2011	15.4	14.80	20	9.6	21.3
10/11/2011	0.9	15.70	20.6	10.8	21.1
11/11/2011	1.8	16.75	20.9	12.6	25.9
12/11/2011	0	16.00	20.8	11.2	23.4
13/11/2011	0	17.50	19.8	15.2	12.4
14/11/2011	2.2	17.40	19.8	15	20.6
15/11/2011	1	14.80	20.7	8.9	29.6
16/11/2011	0	16.80	23.1	10.5	28.5
17/11/2011	8	14.25	19	9.5	11.2
18/11/2011	7.4	14.25	19	9.5	25.9
19/11/2011	1.2	13.80	20.5	7.1	27.5
20/11/2011	0.4	14.40	21.5	7.3	27.1
21/11/2011	0	16.15	22.5	9.8	19.6
22/11/2011	0	19.20	26.9	11.5	30.2
23/11/2011	0	23.75	33	14.5	32.1
24/11/2011	0	25.45	33.7	17.2	28.5
25/11/2011	0	19.45	22.4	16.5	18.7
26/11/2011	0.3	15.40	19.6	11.2	20.4
27/11/2011	0	14.15	20.2	8.1	23
28/11/2011	0	13.25	19	7.5	20.7
29/11/2011	5.4	12.65	17.8	7.5	25.3
30/11/2011	0	14.80	23.5	6.1	33.2
1/12/2011	0	19.20	27.9	10.5	33.6
2/12/2011	0	21.00	29.1	12.9	33.4
3/12/2011	0	22.65	31.7	13.6	31.5
4/12/2011	0	24.75	34	15.5	27.5
5/12/2011	0	23.55	31	16.1	24.7
6/12/2011	0	20.00	24	16	15.1
7/12/2011	3.4	17.75	20	15.5	11.5
8/12/2011	1.2	17.80	20.8	14.8	15.5
9/12/2011	0.6	17.40	22.4	12.4	21
10/12/2011	0	18.35	24.5	12.2	30.4
11/12/2011	0	18.25	26	10.5	32.6
12/12/2011	0	17.25	21	13.5	12.1
13/12/2011	1.2	16.90	19.8	14	11.1
14/12/2011	0.6	18.65	22.2	15.1	15.4
15/12/2011	3.6	19.05	22.7	15.4	18.8
16/12/2011	1.6	18.75	25	12.5	27.8
17/12/2011	0	19.05	25.1	13	24.9
18/12/2011	0	17.30	22.9	11.7	25.6
19/12/2011	0	17.55	21.7	13.4	18.8
20/12/2011	0	18.30	27.4	9.2	31.6
21/12/2011	0	19.35	27.3	11.4	33
22/12/2011	0.1	21.00	25.2	16.8	18.9
23/12/2011	0	17.45	24	10.9	31.1
24/12/2011	0	17.35	24.2	10.5	28
25/12/2011	0	18.10	25	11.2	33.7
26/12/2011	0	19.45	27.4	11.5	34
27/12/2011	0	21.95	31.4	12.5	32.1
28/12/2011	0	25.40	34.9	15.9	33.4
29/12/2011	0	27.85	38.2	17.5	29.8
30/12/2011	0	20.90	22.4	19.4	5.9
31/12/2011	3.8	19.85	22.5	17.2	13
1/01/2012	3.2	16.70	18.9	14.5	9.1
2/01/2012	0.4	16.80	22.4	11.2	18.5
3/01/2012	0	17.75	23.1	12.4	28.2
4/01/2012	0	18.35	23.8	12.9	19.1
5/01/2012	0.8	22.55	29.3	15.8	23.8
6/01/2012	2.2	18.15	20.7	15.6	21.3
7/01/2012	4.6	16.95	20.2	13.7	18.6
8/01/2012	0	16.20	19	13.4	12.1
9/01/2012	0	17.55	23.2	11.9	23.6
10/01/2012	0	20.40	29	11.8	32.2
11/01/2012	0	23.30	33	13.6	32.4
12/01/2012	0	24.90	33.9	15.9	30.9
13/01/2012	0	25.10	34.2	16	31.6
14/01/2012	0	26.05	34.2	17.9	29.2
15/01/2012	0	25.85	30	21.7	25.1
16/01/2012	0.3	18.65	21.2	16.1	20.3
17/01/2012	0	17.40	25.5	9.3	29.9
18/01/2012	0	22.30	31.9	12.7	32.8
19/01/2012	0	25.00	34.6	15.4	30.2
20/01/2012	0	26.80	36	17.6	28.4
21/01/2012	0	29.20	35.9	22.5	26.5
22/01/2012	0	23.30	26.1	20.5	15.3
23/01/2012	0	21.85	26.4	17.3	22.6
24/01/2012	0	23.60	31.8	15.4	28
25/01/2012	0	27.55	37.7	17.4	30.3
26/01/2012	0	29.40	39.3	19.5	31.8
27/01/2012	0	29.55	38.6	20.5	28.8
28/01/2012	5	28.35	36.1	20.6	21.5
29/01/2012	0.4	19.15	22.4	15.9	26
30/01/2012	0	20.15	25.4	14.9	28.1
31/01/2012	0	21.90	30.6	13.2	31.4
1/02/2012	0	25.95	36.4	15.5	21.6
2/02/2012	8.8	20.50	22.5	18.5	3.6
3/02/2012	2	17.15	19.1	15.2	8.3
4/02/2012	0.2	17.05	19.9	14.2	13.7
5/02/2012	0	14.75	19	10.5	10.3
6/02/2012	0	17.30	24.7	9.9	23.2
7/02/2012	0	19.25	25.5	13	28.4
8/02/2012	0	20.50	28.5	12.5	30
9/02/2012	0	22.80	30.7	14.9	28.6
10/02/2012	0	25.05	34	16.1	27.5
11/02/2012	0	22.80	29.6	16	20.9
12/02/2012	0	20.90	22.8	19	7.4
13/02/2012	0	22.50	28.5	16.5	22.3
14/02/2012	0	21.85	29.2	14.5	25.7
15/02/2012	0	22.35	29	15.7	24.1
16/02/2012	0	21.15	27.7	14.6	25.1
17/02/2012	0.1	19.70	25.4	14	13.1
18/02/2012	0	21.25	27.4	15.1	21.5
19/02/2012	0	20.80	28.2	13.4	28.1
20/02/2012	0	22.40	31.8	13	25.2
21/02/2012	0	24.65	33.9	15.4	26.9
22/02/2012	0	23.95	29.6	18.3	19.6
23/02/2012	0	22.40	30.5	14.3	25.3
24/02/2012	1.2	19.95	24.4	15.5	22.3
25/02/2012	0	17.55	23.3	11.8	13
26/02/2012	6	16.20	20.8	11.6	11.3
27/02/2012	1	18.95	24	13.9	18.1
28/02/2012	0	18.95	25.4	12.5	21.3
29/02/2012	0	20.40	27	13.8	25.6
1/03/2012	0	20.25	27.6	12.9	29.6
2/03/2012	0	19.90	28.2	11.6	29.5
3/03/2012	0	21.85	29.7	14	29
4/03/2012	0	23.40	32.7	14.1	28.5
5/03/2012	0	25.15	37.5	12.8	27.7
6/03/2012	0	27.70	37.4	18	27.6
7/03/2012	0	22.20	25	19.4	20.3
8/03/2012	0	18.95	25.8	12.1	25.6
9/03/2012	0	21.15	32.6	9.7	26.7
10/03/2012	0	23.55	32.4	14.7	24.7
11/03/2012	0	25.50	35.5	15.5	25.4
12/03/2012	0	21.90	28.3	15.5	16
13/03/2012	0.3	20.15	24.8	15.5	20.9
14/03/2012	0	18.60	24.6	12.6	18.5
15/03/2012	0	17.10	24.6	9.6	22.7
16/03/2012	0	18.40	28.2	8.6	24.9
17/03/2012	0	22.80	32.2	13.4	24.9
18/03/2012	0	24.05	33.8	14.3	23.3
19/03/2012	0	19.65	21.4	17.9	7
20/03/2012	0	17.65	20.4	14.9	5.9
21/03/2012	0.3	15.90	20.4	11.4	6
22/03/2012	0	18.20	23.4	13	11.1
23/03/2012	0	18.95	25.6	12.3	21.8
24/03/2012	0	19.35	26.7	12	21.3
25/03/2012	0	20.05	25.8	14.3	18
26/03/2012	0.8	18.65	24.3	13	17
27/03/2012	0	16.95	24.2	9.7	12.6
28/03/2012	0	17.50	24.4	10.6	15.4
29/03/2012	0	20.40	28.4	12.4	18.1
30/03/2012	0.4	16.05	19.7	12.4	8.3
31/03/2012	1.2	19.50	21.8	17.2	11.7
1/04/2012	0	20.60	24	17.2	16
2/04/2012	6.1	20.10	23	17.2	12.1
3/04/2012	0.3	21.15	25.1	17.2	15.5
4/04/2012	2.2	18.30	20.6	16	6.9
5/04/2012	13.8	13.95	16.6	11.3	14.2
6/04/2012	0.1	13.50	20	7	17.3
7/04/2012	0	15.85	24.2	7.5	18.1
8/04/2012	0	20.75	28.6	12.9	18.8
9/04/2012	0	22.45	29.1	15.8	18.1
10/04/2012	0	24.40	32.1	16.7	17.7
11/04/2012	0	23.10	29.5	16.7	15.1
12/04/2012	0	20.80	24	17.6	9.7
13/04/2012	0	17.00	23.1	10.9	14.1
14/04/2012	0.6	17.50	22.4	12.6	13.5
15/04/2012	0	17.30	24	10.6	14
16/04/2012	0.2	16.90	22.5	11.3	10.5
